ingredient_rawmaterial_id,ingredient_id,raw_material_type_id
58752,166,159
58753,339,164
58754,189,20
58755,337,130
58756,146,52
58757,284,89
58758,182,76
58759,387,84
58760,300,7
58761,192,198
58762,291,86
58763,378,82
58764,346,181
58765,128,71
58766,388,162
58767,241,159
58768,347,37
58769,182,53
58770,162,47
58771,313,161
58772,350,176
58773,216,74
58774,185,73
58775,365,126
58776,302,90
58777,225,97
58778,237,154
58779,341,71
58780,252,161
58781,337,184
58782,385,171
58783,256,111
58784,219,75
58785,369,14
58786,299,17
58787,280,130
58788,110,2
58789,352,39
58790,184,106
58791,157,72
58792,301,65
58793,130,29
58794,238,55
58795,325,161
58796,152,141
58797,184,166
58798,152,130
58799,304,136
58800,102,118
58801,346,179
58802,240,126
58803,162,81
58804,123,173
58805,143,68
58806,261,60
58807,148,28
58808,358,86
58809,381,14
58810,372,10
58811,242,154
58812,263,133
58813,317,47
58814,351,171
58815,212,149
58816,173,50
58817,150,46
58818,377,60
58819,227,9
58820,305,167
58821,111,45
58822,339,194
58823,380,127
58824,156,38
58825,388,120
58826,241,14
58827,152,71
58828,356,189
58829,368,118
58830,365,195
58831,237,10
58832,376,19
58833,305,108
58834,126,44
58835,363,144
58836,307,106
58837,274,135
58838,333,96
58839,136,37
58840,300,53
58841,320,112
58842,287,120
58843,152,83
58844,308,152
58845,105,127
58846,189,53
58847,289,13
58848,386,189
58849,279,138
58850,379,4
58851,223,111
58852,105,179
58853,305,124
58854,253,163
58855,240,129
58856,261,118
58857,272,17
58858,396,179
58859,169,19
58860,135,172
58861,391,86
58862,385,133
58863,378,152
58864,363,172
58865,103,59
58866,380,71
58867,254,12
58868,224,22
58869,388,178
58870,154,190
58871,325,160
58872,196,167
58873,226,87
58874,139,195
58875,255,11
58876,124,84
58877,187,111
58878,216,160
58879,347,39
58880,321,179
58881,395,99
58882,269,58
58883,221,75
58884,244,39
58885,186,44
58886,308,102
58887,221,21
58888,313,115
58889,396,110
58890,103,13
58891,279,110
58892,299,59
58893,177,174
58894,286,18
58895,125,144
58896,277,104
58897,125,70
58898,278,96
58899,306,64
58900,272,10
58901,189,126
58902,326,190
58903,398,125
58904,311,181
58905,283,98
58906,218,84
58907,100,97
58908,241,134
58909,197,128
58910,114,149
58911,366,181
58912,210,173
58913,318,8
58914,211,53
58915,295,118
58916,373,171
58917,155,108
58918,390,82
58919,284,156
58920,326,43
58921,110,71
58922,303,109
58923,162,7
58924,233,50
58925,379,8
58926,274,64
58927,309,74
58928,313,192
58929,125,125
58930,113,150
58931,252,146
58932,142,86
58933,177,42
58934,295,31
58935,394,54
58936,135,95
58937,115,82
58938,277,67
58939,261,54
58940,120,161
58941,126,194
58942,249,156
58943,174,125
58944,201,131
58945,340,154
58946,386,14
58947,319,64
58948,140,94
58949,355,149
58950,345,33
58951,132,62
58952,278,174
58953,112,29
58954,146,171
58955,294,16
58956,390,120
58957,351,10
58958,319,23
58959,378,40
58960,107,131
58961,289,138
58962,115,74
58963,118,3
58964,194,193
58965,228,103
58966,260,50
58967,346,57
58968,282,44
58969,134,166
58970,277,88
58971,148,17
58972,366,179
58973,162,28
58974,108,20
58975,236,23
58976,290,4
58977,397,49
58978,104,45
58979,260,152
58980,125,105
58981,189,126
58982,188,136
58983,264,154
58984,255,53
58985,289,184
58986,114,118
58987,203,126
58988,221,62
58989,243,52
58990,348,40
58991,288,144
58992,372,170
58993,147,27
58994,286,20
58995,121,99
58996,365,19
58997,382,77
58998,281,7
58999,283,78
59000,139,141
59001,373,103
59002,145,122
59003,231,155
59004,250,53
59005,137,31
59006,287,182
59007,354,37
59008,297,17
59009,121,100
59010,111,74
59011,226,47
59012,289,76
59013,135,56
59014,275,90
59015,230,25
59016,367,128
59017,217,151
59018,126,103
59019,173,12
59020,186,3
59021,241,63
59022,389,19
59023,219,90
59024,126,45
59025,205,32
59026,329,43
59027,234,65
59028,201,70
59029,148,27
59030,126,69
59031,286,71
59032,145,194
59033,298,165
59034,193,137
59035,132,164
59036,288,126
59037,179,18
59038,118,26
59039,390,188
59040,274,25
59041,144,44
59042,166,164
59043,341,20
59044,378,54
59045,140,83
59046,102,13
59047,285,139
59048,129,190
59049,224,155
59050,161,125
59051,357,152
59052,252,176
59053,295,139
59054,294,15
59055,139,55
59056,362,147
59057,174,74
59058,111,184
59059,344,166
59060,152,56
59061,272,26
59062,351,117
59063,365,161
59064,122,10
59065,223,47
59066,256,182
59067,374,60
59068,240,135
59069,285,134
59070,169,199
59071,275,31
59072,358,118
59073,331,96
59074,113,187
59075,261,176
59076,118,192
59077,308,118
59078,345,33
59079,341,39
59080,389,120
59081,262,60
59082,153,185
59083,213,3
59084,254,197
59085,332,192
59086,367,181
59087,389,191
59088,109,29
59089,238,89
59090,339,178
59091,154,9
59092,380,2
59093,320,122
59094,264,102
59095,298,103
59096,262,102
59097,395,38
59098,185,73
59099,385,194
59100,218,175
59101,101,155
59102,101,142
59103,121,36
59104,244,53
59105,188,57
59106,300,57
59107,179,19
59108,223,73
59109,376,58
59110,221,32
59111,343,173
59112,335,14
59113,104,161
59114,246,67
59115,251,148
59116,389,130
59117,156,133
59118,353,13
59119,179,194
59120,154,51
59121,353,60
59122,266,122
59123,122,27
59124,263,99
59125,111,130
59126,394,169
59127,176,23
59128,191,117
59129,378,1
59130,197,114
59131,142,70
59132,310,72
59133,269,120
59134,244,71
59135,204,28
59136,375,81
59137,301,135
59138,175,180
59139,121,4
59140,223,10
59141,310,38
59142,324,39
59143,277,127
59144,312,7
59145,268,163
59146,342,18
59147,130,4
59148,362,29
59149,339,138
59150,290,134
59151,299,167
59152,289,108
59153,240,28
59154,309,144
59155,319,180
59156,352,196
59157,381,179
59158,367,46
59159,311,34
59160,286,160
59161,328,122
59162,257,96
59163,235,137
59164,209,135
59165,187,166
59166,368,137
59167,192,190
59168,137,112
59169,297,81
59170,267,12
59171,209,68
59172,105,3
59173,328,19
59174,352,65
59175,141,11
59176,138,108
59177,268,193
59178,398,111
59179,341,123
59180,270,81
59181,390,65
59182,124,129
59183,184,118
59184,118,97
59185,317,57
59186,236,156
59187,254,107
59188,327,124
59189,146,172
59190,253,140
59191,319,15
59192,208,103
59193,185,158
59194,258,100
59195,197,131
59196,209,55
59197,121,141
59198,307,84
59199,114,139
59200,313,58
59201,208,88
59202,314,82
59203,298,171
59204,193,107
59205,312,81
59206,211,20
59207,177,82
59208,303,165
59209,299,101
59210,303,146
59211,179,136
59212,147,124
59213,235,184
59214,342,126
59215,106,57
59216,169,185
59217,102,58
59218,192,53
59219,309,97
59220,196,4
59221,174,14
59222,323,4
59223,100,103
59224,295,178
59225,329,16
59226,310,173
59227,285,36
59228,324,70
59229,250,156
59230,239,186
59231,152,99
59232,319,185
59233,166,100
59234,278,78
59235,359,88
59236,295,163
59237,348,24
59238,279,65
59239,107,59
59240,157,17
59241,209,140
59242,279,34
59243,137,140
59244,343,55
59245,395,127
59246,208,116
59247,157,197
59248,322,133
59249,177,32
59250,276,75
59251,137,21
59252,171,116
59253,289,145
59254,117,102
59255,142,193
59256,373,167
59257,153,126
59258,103,156
59259,330,107
59260,389,101
59261,394,116
59262,275,73
59263,240,53
59264,228,163
59265,191,76
59266,277,144
59267,290,188
59268,136,51
59269,223,135
59270,327,55
59271,194,7
59272,290,81
59273,114,1
59274,304,80
59275,268,198
59276,341,90
59277,251,151
59278,170,180
59279,121,197
59280,157,149
59281,376,179
59282,231,95
59283,119,32
59284,284,164
59285,124,36
59286,275,153
59287,122,159
59288,317,169
59289,287,185
59290,280,25
59291,212,113
59292,367,187
59293,390,165
59294,139,145
59295,236,186
59296,222,104
59297,260,41
59298,145,183
59299,179,190
59300,126,90
59301,385,126
59302,215,23
59303,154,29
59304,141,188
59305,350,74
59306,177,187
59307,152,63
59308,197,84
59309,294,96
59310,372,101
59311,186,183
59312,299,32
59313,362,154
59314,207,1
59315,190,10
59316,348,75
59317,122,104
59318,133,182
59319,242,166
59320,247,14
59321,101,24
59322,161,155
59323,167,21
59324,128,97
59325,196,126
59326,115,84
59327,246,169
59328,203,49
59329,359,18
59330,285,195
59331,172,71
59332,395,161
59333,266,167
59334,380,97
59335,243,86
59336,302,43
59337,153,87
59338,118,164
59339,178,103
59340,347,70
59341,364,26
59342,134,136
59343,329,156
59344,342,7
59345,283,150
59346,215,57
59347,369,146
59348,398,41
59349,338,141
59350,123,20
59351,208,129
59352,307,55
59353,350,116
59354,198,83
59355,143,72
59356,316,142
59357,137,128
59358,156,23
59359,153,123
59360,109,158
59361,146,144
59362,293,102
59363,138,55
59364,313,191
59365,222,192
59366,156,148
59367,393,58
59368,102,182
59369,240,17
59370,259,115
59371,281,189
59372,271,103
59373,173,124
59374,241,101
59375,312,51
59376,376,138
59377,147,190
59378,220,62
59379,210,113
59380,217,95
59381,266,82
59382,302,196
59383,231,6
59384,133,4
59385,198,108
59386,379,97
59387,388,186
59388,161,4
59389,286,74
59390,260,149
59391,189,128
59392,314,78
59393,168,43
59394,346,190
59395,350,77
59396,298,197
59397,126,25
59398,349,49
59399,225,32
59400,235,100
59401,121,88
59402,372,55
59403,212,10
59404,369,80
59405,377,198
59406,351,59
59407,241,13
59408,220,88
59409,339,83
59410,372,185
59411,216,119
59412,259,29
59413,145,176
59414,120,102
59415,191,14
59416,270,156
59417,149,73
59418,344,20
59419,318,66
59420,280,128
59421,134,133
59422,193,44
59423,179,167
59424,361,122
59425,145,106
59426,398,131
59427,210,114
59428,377,91
59429,228,51
59430,321,87
59431,353,97
59432,330,150
59433,394,156
59434,230,185
59435,349,126
59436,202,153
59437,368,58
59438,254,195
59439,291,34
59440,142,114
59441,361,133
59442,324,57
59443,100,155
59444,259,83
59445,283,183
59446,379,161
59447,156,104
59448,300,143
59449,391,11
59450,274,76
59451,142,81
59452,258,133
59453,305,145
59454,154,157
59455,333,49
59456,174,146
59457,316,198
59458,198,102
59459,380,22
59460,262,105
59461,282,110
59462,298,192
59463,231,109
59464,336,188
59465,385,92
59466,355,81
59467,127,160
59468,240,17
59469,319,134
59470,204,13
59471,174,145
59472,314,87
59473,195,171
59474,333,15
59475,376,30
59476,361,48
59477,328,150
59478,226,78
59479,318,157
59480,245,87
59481,201,18
59482,187,59
59483,346,39
59484,353,121
59485,135,77
59486,162,175
59487,229,38
59488,289,61
59489,356,151
59490,151,111
59491,167,136
59492,181,118
59493,383,105
59494,171,137
59495,386,147
59496,332,141
59497,372,89
59498,173,94
59499,238,129
59500,285,65
59501,308,42
59502,111,96
59503,258,195
59504,192,80
59505,207,94
59506,353,35
59507,209,184
59508,118,181
59509,265,101
59510,381,69
59511,149,84
59512,212,82
59513,309,165
59514,241,7
59515,304,195
59516,239,60
59517,172,162
59518,255,171
59519,365,53
59520,187,84
59521,134,4
59522,368,109
59523,283,33
59524,330,106
59525,254,69
59526,228,189
59527,321,116
59528,125,90
59529,354,10
59530,319,65
59531,135,104
59532,244,40
59533,277,175
59534,390,77
59535,203,8
59536,261,157
59537,131,21
59538,122,140
59539,176,48
59540,336,81
59541,368,86
59542,312,93
59543,106,191
59544,273,8
59545,241,148
59546,203,56
59547,127,53
59548,167,128
59549,284,23
59550,344,97
59551,275,111
59552,330,175
59553,207,126
59554,301,138
59555,256,160
59556,394,102
59557,125,90
59558,345,178
59559,190,32
59560,349,146
59561,336,136
59562,365,1
59563,348,78
59564,213,63
59565,149,133
59566,282,123
59567,245,127
59568,335,125
59569,362,113
59570,215,59
59571,376,142
59572,260,125
59573,267,183
59574,331,55
59575,359,51
59576,396,59
59577,243,97
59578,341,40
59579,399,151
59580,169,11
59581,223,93
59582,290,104
59583,154,156
59584,192,109
59585,164,116
59586,266,11
59587,358,118
59588,151,58
59589,188,159
59590,174,120
59591,225,30
59592,275,174
59593,228,131
59594,119,56
59595,223,43
59596,192,70
59597,340,100
59598,225,75
59599,125,17
59600,232,9
59601,396,138
59602,164,23
59603,228,156
59604,339,177
59605,128,32
59606,354,114
59607,370,59
59608,133,113
59609,209,178
59610,359,13
59611,360,79
59612,225,29
59613,362,12
59614,235,169
59615,150,35
59616,259,191
59617,235,167
59618,207,43
59619,106,123
59620,179,182
59621,189,125
59622,168,129
59623,120,39
59624,288,38
59625,267,154
59626,213,139
59627,306,174
59628,237,108
59629,166,195
59630,300,165
59631,389,117
59632,386,81
59633,213,24
59634,189,81
59635,114,168
59636,272,188
59637,197,18
59638,166,63
59639,154,165
59640,332,194
59641,282,95
59642,265,79
59643,358,46
59644,371,159
59645,343,115
59646,100,131
59647,267,196
59648,381,60
59649,162,79
59650,340,47
59651,298,6
59652,193,185
59653,385,108
59654,101,194
59655,156,18
59656,134,193
59657,130,174
59658,279,29
59659,363,48
59660,352,146
59661,131,26
59662,236,184
59663,287,180
59664,259,100
59665,390,58
59666,287,129
59667,289,194
59668,219,39
59669,149,69
59670,349,62
59671,175,106
59672,157,23
59673,346,121
59674,279,95
59675,261,67
59676,340,129
59677,324,115
59678,198,151
59679,273,185
59680,317,13
59681,132,155
59682,393,2
59683,248,200
59684,213,83
59685,293,83
59686,107,30
59687,198,200
59688,298,168
59689,175,134
59690,117,91
59691,285,153
59692,362,144
59693,147,67
59694,371,61
59695,302,94
59696,278,179
59697,397,152
59698,336,54
59699,302,156
59700,264,170
59701,160,65
59702,133,182
59703,337,73
59704,269,192
59705,313,64
59706,130,13
59707,286,71
59708,154,171
59709,112,12
59710,248,69
59711,236,168
59712,283,2
59713,277,188
59714,179,170
59715,151,73
59716,335,126
59717,115,67
59718,272,75
59719,388,145
59720,153,75
59721,244,155
59722,188,176
59723,132,112
59724,329,149
59725,107,180
59726,279,163
59727,129,138
59728,315,189
59729,156,123
59730,318,185
59731,379,131
59732,351,180
59733,334,117
59734,349,24
59735,104,107
59736,318,44
59737,180,124
59738,388,160
59739,379,193
59740,143,92
59741,335,197
59742,118,180
59743,257,121
59744,243,18
59745,381,74
59746,104,24
59747,226,80
59748,167,72
59749,377,83
59750,362,58
59751,132,172
59752,146,169
59753,124,69
59754,267,10
59755,268,182
59756,307,186
59757,221,21
59758,267,108
59759,127,49
59760,202,51
59761,141,179
59762,191,114
59763,225,106
59764,316,198
59765,396,98
59766,397,44
59767,212,47
59768,206,76
59769,201,84
59770,131,121
59771,326,162
59772,146,100
59773,193,39
59774,216,133
59775,174,158
59776,381,166
59777,348,140
59778,214,11
59779,331,78
59780,381,137
59781,330,20
59782,284,42
59783,257,34
59784,220,75
59785,115,43
59786,101,114
59787,221,10
59788,279,71
59789,231,143
59790,175,173
59791,269,139
59792,288,125
59793,322,32
59794,289,112
59795,233,55
59796,207,7
59797,192,191
59798,377,81
59799,174,151
59800,100,144
59801,162,200
59802,314,24
59803,206,130
59804,119,197
59805,314,18
59806,254,128
59807,325,196
59808,102,189
59809,243,67
59810,144,148
59811,162,2
59812,278,3
59813,398,14
59814,378,148
59815,279,122
59816,237,88
59817,225,150
59818,344,32
59819,208,142
59820,241,179
59821,208,66
59822,287,193
59823,264,31
59824,327,162
59825,246,153
59826,171,188
59827,154,3
59828,141,176
59829,164,13
59830,185,64
59831,101,64
59832,368,191
59833,181,10
59834,345,156
59835,323,121
59836,314,85
59837,319,181
59838,312,76
59839,329,70
59840,292,48
59841,384,198
59842,218,107
59843,293,101
59844,100,131
59845,265,144
59846,325,176
59847,130,117
59848,172,113
59849,271,62
59850,291,59
59851,103,103
59852,153,39
59853,383,14
59854,120,142
59855,148,70
59856,257,187
59857,241,103
59858,289,30
59859,383,149
59860,340,121
59861,170,19
59862,269,120
59863,196,173
59864,274,18
59865,108,103
59866,240,30
59867,341,38
59868,339,28
59869,166,48
59870,182,186
59871,270,18
59872,349,127
59873,353,94
59874,288,135
59875,213,191
59876,381,108
59877,307,131
59878,143,109
59879,154,163
59880,206,142
59881,331,138
59882,126,3
59883,296,48
59884,155,26
59885,147,106
59886,200,4
59887,222,119
59888,225,64
59889,283,81
59890,223,125
59891,106,94
59892,270,17
59893,384,51
59894,146,98
59895,149,92
59896,382,48
59897,346,146
59898,227,110
59899,184,145
59900,190,91
59901,233,5
59902,361,193
59903,156,17
59904,252,98
59905,213,3
59906,158,65
59907,335,167
59908,140,124
59909,133,63
59910,177,164
59911,168,156
59912,341,174
59913,178,3
59914,246,42
59915,142,7
59916,304,125
59917,185,118
59918,133,37
59919,113,147
59920,170,96
59921,173,72
59922,366,89
59923,358,134
59924,102,17
59925,397,83
59926,282,110
59927,247,190
59928,229,18
59929,287,33
59930,262,67
59931,105,43
59932,324,170
59933,278,122
59934,107,74
59935,375,194
59936,321,88
59937,199,44
59938,285,121
59939,201,134
59940,385,148
59941,253,67
59942,132,52
59943,258,31
59944,226,10
59945,365,160
59946,181,102
59947,377,100
59948,194,151
59949,198,100
59950,149,159
59951,192,10
59952,346,84
59953,377,60
59954,280,60
59955,352,124
59956,324,152
59957,329,187
59958,191,171
59959,398,162
59960,353,168
59961,192,189
59962,370,30
59963,350,124
59964,307,161
59965,323,23
59966,218,149
59967,380,46
59968,376,73
59969,309,114
59970,195,38
59971,221,36
59972,256,179
59973,149,7
59974,119,127
59975,190,180
59976,306,153
59977,171,35
59978,333,39
59979,209,128
59980,231,90
59981,134,10
59982,158,90
59983,113,147
59984,121,91
59985,129,12
59986,170,92
59987,206,193
59988,176,71
59989,320,44
59990,240,170
59991,170,177
59992,344,58
59993,263,37
59994,229,150
59995,157,76
59996,177,159
59997,159,142
59998,361,18
59999,373,13
60000,205,126
60001,370,37
60002,202,1
60003,310,16
60004,193,50
60005,260,141
60006,170,106
60007,327,68
60008,252,77
60009,316,121
60010,128,150
60011,206,51
60012,277,36
60013,270,64
60014,259,15
60015,203,151
60016,161,78
60017,347,65
60018,357,185
60019,241,76
60020,342,118
60021,159,198
60022,209,139
60023,244,19
60024,393,126
60025,345,138
60026,345,92
60027,200,10
60028,164,52
60029,270,101
60030,368,96
60031,212,126
60032,152,79
60033,147,188
60034,141,89
60035,392,27
60036,396,105
60037,382,27
60038,221,192
60039,393,167
60040,343,147
60041,340,5
60042,284,131
60043,152,5
60044,294,117
60045,261,87
60046,320,110
60047,127,133
60048,123,93
60049,361,130
60050,168,5
60051,298,159
60052,351,141
60053,148,88
60054,390,141
60055,358,159
60056,220,47
60057,127,76
60058,205,128
60059,305,47
60060,118,162
60061,321,196
60062,251,15
60063,316,18
60064,366,196
60065,290,184
60066,227,87
60067,211,156
60068,334,15
60069,323,66
60070,180,135
60071,296,109
60072,233,126
60073,331,69
60074,384,198
60075,220,101
60076,377,158
60077,114,191
60078,277,7
60079,195,71
60080,112,127
60081,250,65
60082,303,173
60083,156,39
60084,305,3
60085,365,171
60086,359,169
60087,302,86
60088,245,51
60089,316,162
60090,317,129
60091,375,106
60092,162,143
60093,134,156
60094,118,144
60095,104,80
60096,205,164
60097,377,120
60098,354,163
60099,123,164
